Filename,Year,Age,Country Code,Country Name,World Region,Size,Mean Color,Variance,AgeClass
2020_10-13_2402_TUR_R_C.jpg,2020,10-13,TUR,Turkey,W. Asia,"(999, 1431)",[107.02826166 128.1139966  107.30708766],[3868.20978222 4430.37285953 5337.3816798 ],3
2020_10-13_2389_TUR_R_C.jpg,2020,10-13,TUR,Turkey,W. Asia,"(1050, 1496)",[154.97862363 158.22082633 131.6898001 ],[3869.47580737 3622.72941628 4491.83504671],3
2020_10-13_2375_CHN_R_C.jpg,2020,10-13,CHN,China,Eastern Asia,"(1128, 808)",[134.21095231 143.61904997 126.39730027],[6504.83724791 4665.52306334 4995.45302844],3
2020_10-13_2406_TUR_R_C.jpg,2020,10-13,TUR,Turkey,W. Asia,"(1057, 1485)",[134.20803557 129.1476423   88.86018049],[4913.00515061 3967.20825696 4692.27782539],3
2020_10-13_2368_CHN_R_C.jpg,2020,10-13,CHN,China,Eastern Asia,"(823, 896)",[144.31997483 133.01277041 119.27956843],[7340.15568491 6317.4586128  6906.6945833 ],3
2020_10-13_2383_CHN_R_C.jpg,2020,10-13,CHN,China,Eastern Asia,"(856, 894)",[135.7476531  140.77842548  97.27924089],[7528.1755483  4914.45257605 5592.85904365],3
2020_10-13_2392_TUR_R_C.jpg,2020,10-13,TUR,Turkey,W. Asia,"(1058, 1483)",[177.07875774 174.70780567 166.67672946],[3427.24206652 3212.5888236  3894.18065741],3
2020_10-13_2364_CHN_R_C.jpg,2020,10-13,CHN,China,Eastern Asia,"(817, 898)",[141.70742681 142.37593673 131.47658062],[6549.52501258 6034.52330371 6303.93257436],3
2020_10-13_2370_CHN_R_C.jpg,2020,10-13,CHN,China,Eastern Asia,"(808, 1128)",[155.41132228 143.80464636 106.57365507],[3909.22326031 4056.22371068 4087.56848126],3
2020_10-13_2398_TUR_R_C.jpg,2020,10-13,TUR,Turkey,W. Asia,"(1025, 1397)",[116.13752187 152.65622152 143.74456134],[4734.1541841  3701.47923452 5941.67482756],3
2020_10-13_2372_CHN_R_C.jpg,2020,10-13,CHN,China,Eastern Asia,"(810, 896)",[142.88594163 152.20737847 133.06077905],[3802.54018871 3695.87432084 3817.61766145],3
2020_10-13_2391_TUR_R_C.jpg,2020,10-13,TUR,Turkey,W. Asia,"(1482, 1065)",[108.93601908 112.99553896  91.85945145],[6411.94737984 6298.25736672 6186.8562961 ],3
2020_10-13_2353_CHN_R_C.jpg,2020,10-13,CHN,China,Eastern Asia,"(867, 906)",[180.26584273 176.27849197 158.72253922],[5542.42752117 4979.73711106 5132.62832498],3
2020_10-13_2373_CHN_R_C.jpg,2020,10-13,CHN,China,Eastern Asia,"(908, 830)",[154.51930497 158.35427658 141.96186508],[4906.42255072 4713.40130331 4277.98834988],3
2020_10-13_2358_CHN_R_C.jpg,2020,10-13,CHN,China,Eastern Asia,"(789, 1122)",[184.89959198 187.73931328 171.07522666],[5020.26450147 4602.6023476  4959.22931538],3
2020_10-13_2379_CHN_R_C.jpg,2020,10-13,CHN,China,Eastern Asia,"(812, 896)",[ 82.40615241 110.56957716 114.19379646],[9430.57659131 6773.92056915 6023.86322666],3
2020_10-13_2365_CHN_R_C.jpg,2020,10-13,CHN,China,Eastern Asia,"(829, 905)",[157.65800105 150.37181587 127.22564629],[5800.00041571 5125.82867976 5390.06603755],3
2020_10-13_2325_COL_R_C.jpg,2020,10-13,COL,Colombia,Latin America and the Caribbean,"(620, 773)",[166.71499186 163.01146142 141.26028252],[4080.39264884 4249.63027593 5685.73016436],3
2020_10-13_2351_CHN_R_C.jpg,2020,10-13,CHN,China,Eastern Asia,"(646, 887)",[118.44207699 116.29366739 104.52589171],[3880.51420768 3346.42711195 3534.34883364],3
2020_10-13_2371_CHN_R_C.jpg,2020,10-13,CHN,China,Eastern Asia,"(1148, 828)",[149.55749024 152.29323209 136.94438763],[4291.79200998 4034.39652391 3800.1675506 ],3
2020_10-13_2338_BGR_R_C.jpg,2020,10-13,BGR,Bulgaria,Eastern Europe,"(1056, 1481)",[ 90.02952423 114.7430611   99.97268494],[5435.38924147 3988.80118156 4609.11589741],3
2020_10-13_2310_KOR_R_C.jpg,2020,10-13,KOR,"Korea, Republic of",Eastern Asia,"(1057, 1048)",[66.93025053 68.95876996 70.10924805],[3010.66211162 3080.10450048 3320.62573666],3
2020_10-13_2342_BGR_R_C.jpg,2020,10-13,BGR,Bulgaria,Eastern Europe,"(1057, 1474)",[ 95.83596595 107.2361956   68.48513817],[3674.37110492 2234.20341596 2690.78648024],3
2020_10-13_2362_CHN_R_C.jpg,2020,10-13,CHN,China,Eastern Asia,"(798, 1126)",[182.33684344 168.61916559 156.19375926],[3954.73119254 4120.98116876 4155.64095866],3
2020_10-13_2324_COL_R_C.jpg,2020,10-13,COL,Colombia,Latin America and the Caribbean,"(668, 836)",[177.49369861 176.01717617 162.90766553],[5610.54104557 5832.08794596 7128.56802579],3
2020_10-13_2399_TUR_R_C.jpg,2020,10-13,TUR,Turkey,W. Asia,"(1495, 1077)",[ 89.99381783 121.5916714   99.73811933],[7881.38007934 3500.8119494  5872.08283874],3
2020_10-13_2349_BGR_R_C.jpg,2020,10-13,BGR,Bulgaria,Eastern Europe,"(1490, 1071)",[56.92267216 63.22510606 39.26198309],[3522.45581236 2858.17609519 1417.68517833],3
2020_10-13_2363_CHN_R_C.jpg,2020,10-13,CHN,China,Eastern Asia,"(822, 901)",[123.05812547 128.61750124 119.07833686],[5908.85142861 5436.78641206 5463.90742248],3
2020_10-13_2345_BGR_R_C.jpg,2020,10-13,BGR,Bulgaria,Eastern Europe,"(1058, 1484)",[36.76712214 24.33450122 15.06981209],[3801.32977259  872.89059353  245.49307668],3
2020_10-13_2250_KOR_R_C.jpg,2020,10-13,KOR,"Korea, Republic of",Eastern Asia,"(978, 1286)",[201.92758335 207.1930464  189.75869757],[4075.91582573 3550.66078383 3466.99313483],3
2020_10-13_2340_BGR_R_C.jpg,2020,10-13,BGR,Bulgaria,Eastern Europe,"(1058, 1487)",[80.78779479 78.35637338 58.18300634],[5176.50246945 4354.29240667 3015.38681548],3
2020_10-13_2360_CHN_R_C.jpg,2020,10-13,CHN,China,Eastern Asia,"(815, 1131)",[138.50710756 160.08850303 166.09166979],[2792.66016684 3073.77608502 3390.58877923],3
2020_10-13_2350_BGR_R_C.jpg,2020,10-13,BGR,Bulgaria,Eastern Europe,"(1492, 1079)",[ 93.90995287 107.02555365  85.39269493],[2565.75826864 2444.01470479 3085.14506678],3
2020_10-13_2298_KOR_R_C.jpg,2020,10-13,KOR,"Korea, Republic of",Eastern Asia,"(1194, 847)",[72.72715209 68.63098452 53.6089499 ],[4542.05753822 3489.76853806 2316.84741602],3
2020_10-13_2307_KOR_R_C.jpg,2020,10-13,KOR,"Korea, Republic of",Eastern Asia,"(1154, 815)",[123.09458804 115.57235542  89.92063668],[6067.15717042 4337.07625612 4918.48416728],3
2020_10-13_2184_KOR_b_R_C.jpg,2020,10-13,KOR,"Korea, Republic of",Eastern Asia,"(829, 1145)",[203.67836558 203.01968279 201.45520725],[3961.98198385 3689.41407943 4306.16481243],3
2020_10-13_2218_KOR_R_C.jpg,2020,10-13,KOR,"Korea, Republic of",Eastern Asia,"(1182, 853)",[ 93.61261637 104.64292742  89.08050912],[5083.50156655 4221.60936796 4442.89659253],3
2020_10-13_2369_CHN_R_C.jpg,2020,10-13,CHN,China,Eastern Asia,"(821, 894)",[152.17914531 150.14039598 143.02460986],[6168.74862671 5531.74808319 5767.49780573],3
2020_10-13_2248_KOR_R_C.jpg,2020,10-13,KOR,"Korea, Republic of",Eastern Asia,"(1275, 933)",[74.59076729 78.43705777 61.0964563 ],[3304.96535082 3052.2696383  2459.01473082],3
2020_10-13_2359_CHN_R_C.jpg,2020,10-13,CHN,China,Eastern Asia,"(793, 1127)",[115.20486488 141.65102813 145.71444572],[5200.16947681 4354.84280114 4548.08154392],3
2020_10-13_2183_KOR_R_C.jpg,2020,10-13,KOR,"Korea, Republic of",Eastern Asia,"(820, 1132)",[144.88531199 147.82472421 139.78348918],[4111.83188243 3959.46041215 5048.57988124],3
2020_10-13_2246_KOR_R_C.jpg,2020,10-13,KOR,"Korea, Republic of",Eastern Asia,"(836, 1175)",[103.50345516 101.1589718   88.06491092],[4412.80812916 3822.04644944 3920.62581813],3
2020_10-13_2271_KOR_R_C.jpg,2020,10-13,KOR,"Korea, Republic of",Eastern Asia,"(1177, 833)",[137.90496419 118.58770492  84.05222242],[6088.1450815  3812.09446009 4766.63592318],3
2020_10-13_2259_KOR_R_C.jpg,2020,10-13,KOR,"Korea, Republic of",Eastern Asia,"(831, 1180)",[107.70984111 118.04738318 103.86711028],[5707.15436663 4867.8911414  5215.1815153 ],3
2020_10-13_2215_KOR_R_C.jpg,2020,10-13,KOR,"Korea, Republic of",Eastern Asia,"(827, 1161)",[135.54267836 122.49237356  95.23781983],[5252.0155996  3771.84262088 3494.16754283],3
2020_10-13_2217_KOR_R_C.jpg,2020,10-13,KOR,"Korea, Republic of",Eastern Asia,"(828, 1163)",[149.74215443 148.74686904 132.44339248],[6087.26661431 5767.04696522 7488.63734808],3
2020_10-13_2167_KOR_R_C.jpg,2020,10-13,KOR,"Korea, Republic of",Eastern Asia,"(974, 1281)",[98.19020609 99.16880581 78.35366524],[7278.82680646 6915.11065089 6028.83985945],3
2020_10-13_2166_KOR_R_C.jpg,2020,10-13,KOR,"Korea, Republic of",Eastern Asia,"(1004, 1336)",[32.23038311 52.25516422 31.37648582],[1013.91483864 2400.40356517 2257.34824833],3
2020_10-13_2155_KOR_R_C.jpg,2020,10-13,KOR,"Korea, Republic of",Eastern Asia,"(966, 1279)",[117.36456406 127.3575605   91.60040032],[7802.72808371 5960.99573711 6028.28201725],3
2020_10-13_2158_KOR_R_C.jpg,2020,10-13,KOR,"Korea, Republic of",Eastern Asia,"(969, 1283)",[ 91.39779622 100.00539885 100.94533742],[5126.12389248 5165.85568988 5179.84612242],3
2020_10-13_2157_KOR_R_C.jpg,2020,10-13,KOR,"Korea, Republic of",Eastern Asia,"(976, 1285)",[90.05158194 95.97655004 90.19835667],[6115.9599884  4398.46466028 3776.19357468],3
2020_10-13_2184_KOR_a_R_C.jpg,2020,10-13,KOR,"Korea, Republic of",Eastern Asia,"(825, 1147)",[183.37504848 178.27890624 165.72880505],[4377.40618178 3955.74779901 4007.61685936],3
2020_10-13_2161_KOR_R_C.jpg,2020,10-13,KOR,"Korea, Republic of",Eastern Asia,"(1060, 1357)",[106.16741355 128.87414524  95.39171313],[5929.860921   6829.46015647 6271.85501451],3
2020_10-13_2130_KOR_R_C.jpg,2020,10-13,KOR,"Korea, Republic of",Eastern Asia,"(1317, 963)",[101.90552808 109.17671618  90.68854606],[4425.38174943 3704.53370586 2617.29770467],3
2020_10-13_2164_KOR_R_C.jpg,2020,10-13,KOR,"Korea, Republic of",Eastern Asia,"(933, 1268)",[154.36704467 152.88522067 106.80736558],[8371.86605924 6153.58481276 7221.6377519 ],3
2020_10-13_2119_KOR_R_C.jpg,2020,10-13,KOR,"Korea, Republic of",Eastern Asia,"(1326, 1006)",[73.38896635 72.18208846 68.5315805 ],[4109.7803461  3740.7713366  2936.02141795],3
2020_10-13_2107_KOR_R_C.jpg,2020,10-13,KOR,"Korea, Republic of",Eastern Asia,"(1046, 1337)",[147.68307518 149.52802999 119.52748083],[4552.52842011 3542.41936495 4021.58811311],3
2020_10-13_2120_KOR_R_C.jpg,2020,10-13,KOR,"Korea, Republic of",Eastern Asia,"(978, 1298)",[97.2480456  98.71912191 85.85876888],[4974.12564036 4601.23342296 4441.87613977],3
2020_10-13_2112_KOR_R_C.jpg,2020,10-13,KOR,"Korea, Republic of",Eastern Asia,"(1064, 1348)",[110.80679955 121.08274372  96.06852675],[3935.52047713 3364.19311067 4349.04473264],3
2020_10-13_2118_KOR_R_C.jpg,2020,10-13,KOR,"Korea, Republic of",Eastern Asia,"(1055, 1342)",[80.56659227 80.8359123  63.5055749 ],[4898.86676747 4431.23641777 3885.38026889],3
2020_10-13_2101_KOR_R_C.jpg,2020,10-13,KOR,"Korea, Republic of",Eastern Asia,"(1333, 986)",[113.25147032 109.47917202  91.30743538],[5241.82679781 4636.91210962 4206.50910904],3
2020_10-13_2105_KOR_R_C.jpg,2020,10-13,KOR,"Korea, Republic of",Eastern Asia,"(1365, 1072)",[53.10026447 53.22283773 42.59192567],[2444.37971181 2412.59625117 2287.29384178],3
2020_10-13_2087_SVN_R_C.jpg,2020,10-13,SVN,Slovenia,Southern Europe,"(1257, 907)",[158.68146012 166.97354703  99.62480802],[5548.40811001 3842.8149566  3805.99484376],3
2020_10-13_2114_KOR_R_C.jpg,2020,10-13,KOR,"Korea, Republic of",Eastern Asia,"(1353, 1067)",[52.55054511 65.66094922 83.12959157],[3139.25633585 1970.83575981 3508.29863199],3
2020_10-13_2086_SVN_R_C.jpg,2020,10-13,SVN,Slovenia,Southern Europe,"(764, 1047)",[201.82970792 202.37544068 193.03367637],[4904.15521679 4675.9990579  4759.91597636],3
2020_10-13_2174_KOR_R_C.jpg,2020,10-13,KOR,"Korea, Republic of",Eastern Asia,"(832, 1166)",[63.18680936 79.17034116 74.34534775],[3860.06426813 3324.164376   3110.00993444],3
2020_10-13_2090_SVN_R_C.jpg,2020,10-13,SVN,Slovenia,Southern Europe,"(556, 647)",[147.94443085 148.63254312 139.06965741],[7384.84278067 6976.66170745 7148.72052118],3
2020_10-13_2075_SVN_R_C.jpg,2020,10-13,SVN,Slovenia,Southern Europe,"(889, 1246)",[124.74316914 124.99884625 142.65208171],[5710.97171618 4599.80099065 3701.93408092],3
2020_10-13_2124_KOR_R_C.jpg,2020,10-13,KOR,"Korea, Republic of",Eastern Asia,"(1333, 973)",[131.00480028 149.40394168 133.97441806],[3481.60428502 3497.85700369 3854.90464692],3
2020_10-13_2077_SVN_R_C.jpg,2020,10-13,SVN,Slovenia,Southern Europe,"(912, 1259)",[163.57139212 155.93052652 153.55840405],[8323.4204463  6591.11926596 7674.39092343],3
2020_10-13_2093_CAN_R_C.jpg,2020,10-13,CAN,Canada,North America,"(1071, 1294)",[180.88333211 182.46446502 158.02544459],[4386.76279757 4285.54212901 4229.66026475],3
2020_10-13_2078_SVN_R_C.jpg,2020,10-13,SVN,Slovenia,Southern Europe,"(918, 1261)",[168.7136804  160.28069243 148.04855485],[7650.57839455 5865.30631176 7845.87028301],3
2020_10-13_2088_SVN_R_C.jpg,2020,10-13,SVN,Slovenia,Southern Europe,"(1277, 933)",[159.57878317 138.660031    93.40254616],[7743.8179039  5231.27128372 3709.25514803],3
2020_10-13_2080_SVN_R_C.jpg,2020,10-13,SVN,Slovenia,Southern Europe,"(916, 1259)",[179.68760384 176.8283737  176.87533254],[6877.01652934 5606.74622328 6434.96772956],3
2020_10-13_2063_POL_R_C.jpg,2020,10-13,POL,Poland,Eastern Europe,"(896, 1061)",[33.79993289 85.51400822 80.07384269],[2340.89744895 2176.34652014 4184.28234327],3
2020_10-13_2064_IND_R_C.jpg,2020,10-13,IND,India,S. Asia,"(1296, 1308)",[170.02314638 165.43780852 172.22067842],[2645.21101321 2386.61405916 2504.78801043],3
2020_10-13_2099_KOR_R_C.jpg,2020,10-13,KOR,"Korea, Republic of",Eastern Asia,"(1339, 1072)",[110.1445798  106.28962149  89.66507293],[5993.04763399 5116.05076752 4663.45852643],3
2020_10-13_2084_SVN_R_C.jpg,2020,10-13,SVN,Slovenia,Southern Europe,"(888, 1245)",[133.53037646 145.27855295  21.17018525],[5204.66390776 3342.02259549 1425.66562976],3
2020_10-13_2062_POL_R_C.jpg,2020,10-13,POL,Poland,Eastern Europe,"(882, 1238)",[178.42088952 186.44338026 173.03259591],[3335.20291422 2852.1292119  4773.97356193],3
2020_10-13_2055_KAZ_R_C.jpg,2020,10-13,KAZ,Kazakhstan,Central Asia,"(903, 1250)",[130.35454086 150.66974972 138.59768505],[7213.36334973 4684.24878724 6138.23441023],3
2020_10-13_2041_UKR_R_C.jpg,2020,10-13,UKR,Ukraine,Eastern Europe,"(1262, 1782)",[ 76.47949338  81.10980824 101.78956585],[3537.31098504 2978.29043708 3319.47912463],3
2020_10-13_2131_KOR_R_C.jpg,2020,10-13,KOR,"Korea, Republic of",Eastern Asia,"(956, 1304)",[124.64190405 114.11271723  88.18900085],[4284.901352   3754.75307344 3377.74575489],3
2020_10-13_2036_BGR_R_C.jpg,2020,10-13,BGR,Bulgaria,Eastern Europe,"(1435, 1071)",[154.99031548 115.50065359  66.4247416 ],[6429.36384559 4763.48723592 3616.52327962],3
2020_10-13_2037_BGR_R_C.jpg,2020,10-13,BGR,Bulgaria,Eastern Europe,"(1048, 1425)",[115.00868622 116.80044127  63.72807218],[5690.23727289 3947.60470757 3935.98884824],3
2020_10-13_2049_UKR_R_C.jpg,2020,10-13,UKR,Ukraine,Eastern Europe,"(1776, 2452)",[65.20238259 68.90142171 75.30733874],[2049.30094181 1772.95104886 1666.36406545],3
2020_10-13_2034_BGR_R_C.jpg,2020,10-13,BGR,Bulgaria,Eastern Europe,"(1042, 1479)",[75.68218852 93.94371359 88.27916097],[3147.02969124 3217.24898904 1407.46117518],3
2020_10-13_2017_RUS_R_C.jpg,2020,10-13,RUS,Russia,Eastern Europe,"(907, 1247)",[154.44346166 152.02672345 155.6865244 ],[6503.3853843  5361.87202387 6241.60988907],3
2020_10-13_2058_SGP_R_C.jpg,2020,10-13,SGP,Singapore,Southeast Asia,"(1671, 1169)",[138.13887588 134.26407662 116.18673451],[3954.82820958 2973.45933927 2973.56390293],3
2020_10-13_2082_SVN_R_C.jpg,2020,10-13,SVN,Slovenia,Southern Europe,"(903, 1246)",[188.40463481 190.09218336 183.99037096],[8701.22422307 8396.73785421 8787.76679098],3
2020_10-13_2016_RUS_R_C.jpg,2020,10-13,RUS,Russia,Eastern Europe,"(909, 1252)",[64.69235933 73.25516577 77.2210606 ],[5447.97316865 5916.13831413 6790.58611184],3
2020_10-13_2066_SGP_R_C.jpg,2020,10-13,SGP,Singapore,Southeast Asia,"(1772, 1279)",[152.47385973 150.1108045  136.29878203],[3320.07386217 3067.7683698  3191.35089047],3
2020_10-13_2015_RUS_R_C.jpg,2020,10-13,RUS,Russia,Eastern Europe,"(907, 1249)",[163.68453793 167.95719177 148.45345736],[6478.25249627 5329.3948226  8109.92601872],3
2020_10-13_2038_BGR_R_C.jpg,2020,10-13,BGR,Bulgaria,Eastern Europe,"(1046, 1469)",[167.45655465 175.11733571 137.31566394],[5185.35059893 4477.51808631 5325.56762059],3
2020_10-13_2014_RUS_b_R_C.jpg,2020,10-13,RUS,Russia,Eastern Europe,"(634, 887)",[211.22584368 212.44496033 214.12845732],[3644.11694636 3379.10083952 4091.33432684],3
2020_10-13_2029_BGR_R_C.jpg,2020,10-13,BGR,Bulgaria,Eastern Europe,"(1059, 1420)",[ 90.31695727 104.26431526  40.98644217],[8073.30019781 4214.08567881 3574.94134085],3
2020_10-13_2026_MYS_R_C.jpg,2020,10-13,MYS,Malaysia,Southeast Asia,"(796, 1118)",[109.43422726 132.72713186 112.45834157],[3960.40323051 3488.92791283 4271.05565574],3
2020_10-13_2033_BGR_R_C.jpg,2020,10-13,BGR,Bulgaria,Eastern Europe,"(1047, 1417)",[124.3208185  155.38840482 117.31653297],[7682.73929093 3763.05796768 4152.54394994],3
2020_10-13_1986_EST_R_C.jpg,2020,10-13,EST,Estonia,Northern Europe,"(1259, 905)",[143.98241172 165.10067711 165.30610192],[4888.60575265 5020.23004685 6577.50145958],3
2020_10-13_1996_EST_R_C.jpg,2020,10-13,EST,Estonia,Northern Europe,"(1254, 918)",[151.62659272 148.72540246 149.66088995],[5604.96134778 5373.18582822 5759.49618496],3
2020_10-13_2014_RUS_a_R_C.jpg,2020,10-13,RUS,Russia,Eastern Europe,"(893, 1234)",[65.6372443  71.66698216 54.00243293],[4488.94645546 3443.98782939 1927.13274185],3
2020_10-13_1985_EST_R_C.jpg,2020,10-13,EST,Estonia,Northern Europe,"(902, 1254)",[188.63216775 197.46499362 198.45896148],[7066.34489763 5842.13701509 5830.38264959],3
2020_10-13_1969_ROM_R_C.jpg,2020,10-13,ROM,Unknown,Unknown,"(639, 892)",[126.25553345 120.91372801  24.26050022],[8452.61757493 7018.47918142 1072.48802502],3
2020_10-13_1995_EST_R_C.jpg,2020,10-13,EST,Estonia,Northern Europe,"(1239, 906)",[207.51532604 208.16694817 212.52169556],[4243.85919519 3925.93620867 4653.57719687],3
2020_10-13_2031_BGR_R_C.jpg,2020,10-13,BGR,Bulgaria,Eastern Europe,"(1415, 1017)",[107.47056506 110.66319981  93.88269594],[6265.41047766 5827.49334231 5989.37409012],3
2020_10-13_2013_RUS_R_C.jpg,2020,10-13,RUS,Russia,Eastern Europe,"(902, 1246)",[ 86.79914707  89.07910013 108.11306958],[1284.4621094  1180.9255231  1579.69782269],3
2020_10-13_1994_EST_R_C.jpg,2020,10-13,EST,Estonia,Northern Europe,"(1278, 935)",[ 77.31201409  92.39091662 123.32754555],[3307.82309025 3054.66929763 3182.51599729],3
2020_10-13_1984_EST_R_C.jpg,2020,10-13,EST,Estonia,Northern Europe,"(900, 1258)",[214.64683625 215.91372284 208.99776718],[5015.47462001 4791.60979615 4920.91791941],3
2020_10-13_1987_EST_R_C.jpg,2020,10-13,EST,Estonia,Northern Europe,"(1254, 917)",[137.0589729  171.72575088 163.15635289],[4858.42070896 3905.84774193 4840.42055333],3
2020_10-13_1982_EST_R_C.jpg,2020,10-13,EST,Estonia,Northern Europe,"(903, 1252)",[186.60262473 190.22351215 185.81669816],[4846.62501829 4603.18308429 5052.94155513],3
2020_10-13_1968_ROM_R_C.jpg,2020,10-13,ROM,Unknown,Unknown,"(606, 887)",[151.96340987 142.15662987  82.30246576],[8853.06432545 4813.7195557  3390.84837553],3
2020_10-13_1991_EST_R_C.jpg,2020,10-13,EST,Estonia,Northern Europe,"(903, 1250)",[173.46220775 174.40356323 152.8370268 ],[6799.35412922 5872.32613073 6298.12083996],3
2020_10-13_1970_ROM_R_C.jpg,2020,10-13,ROM,Unknown,Unknown,"(640, 887)",[127.23817996 126.91709061  92.77339346],[5271.21545182 4632.69331981 3737.46495091],3
2020_10-13_1976_EST_R_C.jpg,2020,10-13,EST,Estonia,Northern Europe,"(913, 1262)",[123.05296362 153.42848327 170.11440749],[7663.87224237 4896.56200573 5059.37112087],3
2020_10-13_2032_BGR_R_C.jpg,2020,10-13,BGR,Bulgaria,Eastern Europe,"(1447, 1073)",[131.70938813 124.61360942  86.43484447],[6305.13253899 5219.25656114 3216.38501644],3
2020_10-13_1966_ROM_R_C.jpg,2020,10-13,ROM,Unknown,Unknown,"(636, 891)",[154.16413965  93.04932978  55.59792015],[5598.51491279 2789.13217259 2635.09932926],3
2020_10-13_1949_IND_R_C.jpg,2020,10-13,IND,India,S. Asia,"(1163, 1670)",[116.31867254 116.18840033 102.74596671],[3594.06313392 2508.02045034 2991.13908256],3
2020_10-13_1975_EST_R_C.jpg,2020,10-13,EST,Estonia,Northern Europe,"(911, 1250)",[166.6710191  184.6176     180.01134577],[4723.80988618 4721.47889428 5377.66910507],3
2020_10-13_1931_RUS_R_C.jpg,2020,10-13,RUS,Russia,Eastern Europe,"(756, 709)",[160.5573242  144.94700413  96.44350788],[5446.98462634 3823.01151969 4236.00762759],3
2020_10-13_1933_RUS_R_C.jpg,2020,10-13,RUS,Russia,Eastern Europe,"(905, 1260)",[153.83255634 148.78131369 115.29694116],[6889.34881081 5897.12959627 6574.00218111],3
2020_10-13_1939_IND_R_C.jpg,2020,10-13,IND,India,S. Asia,"(1163, 1668)",[62.4184276  67.23703634 66.83819187],[2611.27732736 2290.74384358 2386.82316428],3
2020_10-13_1954_IND_R_C.jpg,2020,10-13,IND,India,S. Asia,"(1677, 1183)",[89.86577438 67.00209941 53.00287869],[6099.68132232 3063.53038561 2191.50237516],3
2020_10-13_1896_CHN_R_C.jpg,2020,10-13,CHN,China,Eastern Asia,"(894, 646)",[187.29133854 176.07043344 114.24593091],[6588.55551948 5754.71354607 4757.72439101],3
2020_10-13_1897_CHN_R_C.jpg,2020,10-13,CHN,China,Eastern Asia,"(914, 653)",[121.86597793 126.37420791 115.68219562],[9237.11350672 9191.5825902  9547.90392464],3
2020_10-13_1958_IND_R_C.jpg,2020,10-13,IND,India,S. Asia,"(1155, 1663)",[ 93.58738992 113.0578785  122.50340203],[5295.88501996 4467.99061758 6550.05166327],3
2020_10-13_1922_CYP_R_C.jpg,2020,10-13,CYP,Cyprus,W. Asia,"(1275, 926)",[59.8033922  79.8925685  78.54808368],[3777.03125687 2445.84873459 2716.1946426 ],3
2020_10-13_1892_CHN_R_C.jpg,2020,10-13,CHN,China,Eastern Asia,"(647, 895)",[162.80272681 179.44047905 174.92818768],[4029.14671184 3872.47503609 4312.30510177],3
2020_10-13_1940_IND_R_C.jpg,2020,10-13,IND,India,S. Asia,"(1149, 1674)",[166.07575493 171.27619103 163.88298224],[5929.38978097 5015.00047896 6089.39850733],3
2020_10-13_1941_IND_R_C.jpg,2020,10-13,IND,India,S. Asia,"(1691, 1201)",[74.97655709 66.94884019 47.37065751],[5612.50137792 3597.85525589 2466.17736895],3
2020_10-13_1929_FRA_R_C.jpg,2020,10-13,FRA,France,Western Europe,"(1253, 1747)",[199.61138077 196.47683979 195.01748751],[3104.2511622  3071.29875709 3027.29874661],3
2020_10-13_1889_CHN_R_C.jpg,2020,10-13,CHN,China,Eastern Asia,"(907, 657)",[142.0817068  113.01256589  89.20429637],[5786.87522345 3900.08270178 3915.16471912],3
2020_10-13_1932_RUS_R_C.jpg,2020,10-13,RUS,Russia,Eastern Europe,"(936, 1297)",[ 80.35858391 113.84331528  89.96917854],[5625.31636615 3388.80212256 5544.28937733],3
2020_10-13_1894_CHN_R_C.jpg,2020,10-13,CHN,China,Eastern Asia,"(884, 645)",[126.71833456 140.17897681 156.31240485],[2890.57613127 3497.46265494 4370.78509464],3
2020_10-13_1893_CHN_R_C.jpg,2020,10-13,CHN,China,Eastern Asia,"(641, 892)",[193.84087538 195.31877741 185.92205984],[5549.44284326 5167.69000769 5644.06032943],3
2020_10-13_1886_CHN_R_C.jpg,2020,10-13,CHN,China,Eastern Asia,"(655, 897)",[139.86823764 150.86088659 138.7175113 ],[5139.70526797 5487.79878936 6132.07217064],3
2020_10-13_1890_CHN_b_R_C.jpg,2020,10-13,CHN,China,Eastern Asia,"(644, 895)",[174.24857386 190.80636212 191.31901523],[3880.07174273 3848.4208808  4124.15073631],3
2020_10-13_1890_CHN_a_R_C.jpg,2020,10-13,CHN,China,Eastern Asia,"(654, 894)",[177.49316545 183.07214252 172.8304514 ],[6557.73054082 6479.74930564 6833.27449644],3
2020_10-13_1879_CHN_R_C.jpg,2020,10-13,CHN,China,Eastern Asia,"(872, 1094)",[120.74818757 127.4606339  109.50135434],[3701.39721077 3359.31093459 2871.37401281],3
2020_10-13_1870_ROM_R_C.jpg,2020,10-13,ROM,Unknown,Unknown,"(1271, 913)",[154.25603853 142.68987343 123.85806124],[5494.77248437 3635.70902186 3674.12073219],3
2020_10-13_1871_ROM_R_C.jpg,2020,10-13,ROM,Unknown,Unknown,"(904, 1250)",[100.52551327 109.91132566 119.66636637],[2078.88583049 1477.67601296 1890.79733993],3
2020_10-13_1872_ROM_R_C.jpg,2020,10-13,ROM,Unknown,Unknown,"(1273, 912)",[90.38695804 84.34463159 76.25267964],[2765.78830268 2320.51157371 1624.83568839],3
2020_10-13_1867_ROM_R_C.jpg,2020,10-13,ROM,Unknown,Unknown,"(1271, 913)",[136.50177651 132.24131631  93.65100399],[3703.21106535 3518.50112366 1753.42251019],3
